popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,energy_acoustic_ratio
74.0,224072,0,0.787,0.603,9,-4.781,1,0.034,0.435,0.0,0.101,0.743,106.984,4,pop,0.8683717477501931
88.0,242013,1,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4,pop,0.4449858662704477
82.0,214240,0,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,4,pop,3.0864977467608505
51.0,366997,0,0.648,0.914,0,-5.737,0,0.0826,0.676,0.308,0.122,0.618,101.381,4,synth-pop,0.854446755425512
25.0,264773,0,0.515,0.926,11,-8.01,0,0.0394,0.000712,0.137,0.395,0.538,136.62,4,synth-pop,6.295059062072142
47.0,149884,0,0.745,0.69,7,-8.903,1,0.0355,0.396,0.00213,0.141,0.964,106.149,4,r-n-b,1.007240606434019
0.0,133226,0,0.366,0.269,9,-9.197,1,0.0439,0.871,0.0,0.101,0.238,127.523,4,indie-pop,0.26887092595309603
47.0,376613,0,0.634,0.704,11,-8.5,0,0.17,0.647,7.57e-06,0.975,0.505,114.751,4,r-n-b,0.7354495602506347
45.0,273426,0,0.696,0.553,9,-12.287,0,0.0323,0.623,0.0343,0.119,0.459,127.934,4,r-n-b,0.634573738890849
0.0,185995,0,0.866,0.565,1,-6.983,0,0.0583,0.455,0.000226,0.246,0.549,101.985,4,indie-pop,0.8060450086502794
50.0,287503,0,0.519,0.448,5,-9.387,1,0.0276,0.859,0.011,0.147,0.777,172.049,4,indie-pop,0.41932214276959057
0.0,170964,0,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,pop,0.1704208213102361
73.0,320466,0,0.509,0.79,0,-7.105,0,0.0293,0.218,0.125,0.144,0.625,147.073,4,indie-pop,1.527643290537108
61.0,213600,0,0.718,0.655,8,-6.419,0,0.0751,0.187,0.0,0.498,0.569,100.012,4,hip-hop,1.5005249951719064
73.0,169566,0,0.752,0.642,3,-5.165,0,0.0869,0.0861,0.0,0.0953,0.388,95.043,4,pop,2.1247540129539275
69.0,175874,0,0.404,0.43,5,-8.313,1,0.0336,0.779,0.000172,0.0941,0.51,106.322,5,pop,0.4390817189071493
43.0,142720,0,0.813,0.72,10,-3.059,1,0.035,0.473,0.0,0.0506,0.972,135.088,1,r-n-b,0.923856972257471
63.0,196537,0,0.548,0.884,6,-5.225,0,0.0547,0.00561,1.77e-05,0.151,0.335,120.989,4,synth-pop,4.903322967346328
0.0,207266,0,0.58,0.818,5,-8.381,1,0.145,0.339,1.69e-06,0.495,0.411,103.934,4,indie-pop,1.2255040405227335
0.0,256200,0,0.631,0.867,10,-2.207,1,0.036,0.237,0.0,0.12,0.916,92.136,4,synth-pop,1.5353299402803784
24.0,228946,0,0.576,0.774,6,-8.003,1,0.044,0.0378,9.87e-06,0.253,0.896,168.765,4,synth-pop,3.0420648301949895
30.0,152214,0,0.594,0.668,2,-5.357,0,0.257,0.0129,7.2e-06,0.0696,0.51,175.893,4,indie-pop,3.8929941793899614
40.0,300432,0,0.743,0.852,10,-7.223,0,0.0528,0.00317,0.0733,0.292,0.56,124.019,4,r-n-b,5.3245529187438745
44.0,186985,0,0.56,0.152,9,-16.463,1,0.0537,0.269,0.000108,0.155,0.293,156.168,4,indie-pop,0.446583355037637
29.0,223333,0,0.77,0.601,7,-11.28,1,0.0671,0.201,0.000412,0.158,0.673,128.876,4,synth-pop,1.3800870165455568
57.0,337266,0,0.673,0.613,7,-11.997,1,0.0799,0.00436,0.362,0.608,0.415,114.748,4,synth-pop,4.748106837045422
0.0,191822,1,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop,2.1274021744868925
48.0,136760,0,0.699,0.434,7,-9.4,1,0.0325,0.555,3.48e-06,0.248,0.977,104.956,3,r-n-b,0.5769366488780532
51.0,285051,0,0.682,0.97,2,-5.332,1,0.0459,0.00591,0.171,0.0448,0.959,137.954,4,indie-pop,4.9514248912892045
71.0,108493,0,0.742,0.675,8,-6.551,1,0.0907,0.139,0.0,0.167,0.679,145.989,4,pop,1.7615456906315583
75.0,171743,0,0.456,0.437,8,-11.156,1,0.0867,0.839,0.0,0.218,0.209,108.678,4,pop,0.41886696419518
54.0,228727,1,0.734,0.51,2,-11.198,1,0.111,0.214,0.000458,0.0679,0.586,80.002,4,synth-pop,1.215533626727012
26.0,335173,0,0.678,0.71,10,-7.258,0,0.029,0.346,8.57e-06,0.131,0.639,122.068,4,synth-pop,1.1138652059233785
2.0,224800,0,0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,4,hip-hop,2.5251001746112314
4.0,213436,0,0.825,0.345,9,-6.018,0,0.0372,0.601,0.0,0.121,0.506,116.072,4,pop,0.45304164787725715
78.0,185480,0,0.721,0.751,10,-6.203,0,0.125,0.162,6.59e-06,0.118,0.738,140.095,4,pop,1.7240803706473875
74.0,183225,0,0.814,0.786,8,-5.178,0,0.232,0.069,0.0,0.0976,0.797,93.025,4,pop,2.503775134092383
2.0,185586,0,0.567,0.211,0,-9.975,1,0.0315,0.952,5.24e-05,0.275,0.289,134.019,4,pop,0.20000272463718102
63.0,172111,0,0.742,0.521,0,-6.844,1,0.0441,0.0252,0.023,0.581,0.646,125.032,4,indie-pop,3.03905495554129
49.0,213552,0,0.605,0.705,1,-4.484,0,0.0836,0.155,0.00036,0.125,0.686,113.921,4,synth-pop,1.7082384971781936
0.0,136266,1,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,1,hip-hop,3.8875585661247682
0.0,223933,0,0.719,0.723,0,-8.267,0,0.0367,0.548,0.0,0.0883,0.925,116.941,4,synth-pop,0.8402473023905368
47.0,160853,0,0.678,0.616,2,-6.723,1,0.0441,0.752,0.000231,0.047,0.689,105.831,4,r-n-b,0.5977705974885553
69.0,213333,0,0.745,0.826,6,-4.339,0,0.0866,0.357,0.0,0.302,0.674,90.149,4,pop,1.1961208290432508
47.0,225104,0,0.599,0.619,4,-6.658,0,0.0736,0.215,6.11e-05,0.0856,0.265,109.326,4,synth-pop,1.3521533171666906
54.0,205760,0,0.722,0.451,2,-9.707,1,0.125,0.104,0.0,0.0596,0.571,164.035,4,synth-pop,1.666807944093059
26.0,182841,0,0.685,0.731,9,-5.087,0,0.036,0.136,5.89e-06,0.101,0.388,108.949,4,synth-pop,1.8462107888322252
